"city","countryCode","location/lat","location/lng","name","publishedAtDate","reviewContext/Can you share more about these topics?","reviewContext/Difficulty","reviewContext/Dog-friendliness","reviewContext/Fees","reviewContext/Parking","reviewContext/Parking options","reviewContext/Parking space","reviewContext/Picnic area","reviewContext/Playground","reviewContext/Public Transportation","reviewContext/Recommended activities","reviewContext/Restrooms","reviewContext/Route type","reviewContext/Time spent","reviewId","reviewUrl","reviewOrigin","reviewerId","stars","state","text","title","url"
,,"-6.7691666","106.965","Dimas Prayoga","2020-09-10T10:55:34.109Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURDZ0pPSnRBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURDZ0pPSnRBRRAB!2m1!1s0x0:0x74a5dde4ece84971!3m1!1s2@1:CIHM0ogKEICAgIDCgJOJtAE%7CCgsIpozo-gUQyPOGNA%7C?hl=en","Google","101723661397990375370","5",,"turun malem merinding merinding santuy haha mantap","Pangrango","https://www.google.com/maps/search/?api=1&query=Pangrango&query_place_id=ChIJ5Z5Sh960aS4RcUno7OTdpXQ"
"Cianjur Regency","ID","-6.7924592","106.9918151","Edi Suriadi","2021-07-20T08:59:32.521Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxX19yV19BRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxX19yV19BRRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDq__rW_AE%7CCgwI9KDahwYQwKHj-AE%7C?hl=en","Google","109656840968134965809","5","West Java","Alam yang indah tracking yang jauh melelahkan terbayar dengan keagungan dan keindahan padang savana yang luas. Tempat camp pendaki sebelum melanjutkan tracking ke gunung gede pangrango.
Jaga kelestarianya, jangan pernah meninggalkan sampah apapun kecuali jejak kaki","Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Endang Taryana","2021-07-16T12:28:07.093Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxMi12UnZBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxMi12UnZBRRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDq2-vRvAE%7CCgsI1_bFhwYQsKq5LA%7C?hl=en","Google","101144677074428745456","5","West Java","Nanti saya akan berkunjung lagi lihat eidelwis","Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Rio sitorus","2021-07-14T16:09:06.555Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURxOWFUR1hBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURxOWFUR1hBEAE!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDq9aTGXA%7CCgwIopi8hwYQgNDiiAI%7C?hl=en","Google","102932780617182288034","5","West Java","Jagalah alam sebagaimana alam menjaga mu🙏🏻","Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Nirwan. R","2021-07-14T11:29:24.021Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxMWQzdnRBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxMWQzdnRBRRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDq1d3vtAE%7CCgsIlJW7hwYQ-L-TCg%7C?hl=en","Google","117575311584337400664","5","West Java","Nice place","Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Andrian Nunchaku","2021-07-14T09:40:17.170Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxMVpLSTN3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxMVpLSTN3RRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDq1ZKI3wE%7CCgsIgeK6hwYQ0NyXUQ%7C?hl=en","Google","118352459035296555252","5","West Java","Alun Alun Suryakencana salah satu tempat yang nyaman, indah dan pastinya seger banget. ""Naik Gunung itu Udah tau cape pengen balik lagi""..","Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Andara Iniesta","2021-07-12T02:08:11.720Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxOGJEMWxBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxOGJEMWxBRRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDq8bD1lAE%7CCgwIi8iuhwYQ2I3E1wI%7C?hl=en","Google","105802650210773085932","2","West Java",,"Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Onedie Tea","2021-07-08T12:20:00.000Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxOXRXbHF3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxOXRXbHF3RRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDq9tWlqwE%7CCgoI8NqbhwYQkNYn%7C?hl=en","Google","110977844910666237530","5","West Java","Siap kan pisik dan mental...dan terus jangan tanya2 jalan.","Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Teguh Mulyanto","2021-07-08T04:34:44.936Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURxdk1felRBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURxdk1felRBEAE!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDqvM_zTA%7CCgwI5ICahwYQ6K3CvgM%7C?hl=en","Google","102896183967028631942","5","West Java","Paling nyaman emang ngecamp di sini, ada sumber mata air juga 😎 🏕️ ☕ 🍜 📸","Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Fathur Rohman","2021-07-07T05:50:27.766Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxNnA3Y29nRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxNnA3Y29nRRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDq6p7cogE%7CCgwIo4GVhwYQiPDZ7QI%7C?hl=en","Google","111213969450812668084","5","West Java","bagai negeri padang mahsyar yang luas, megah indah dengan hamparan sabana, berhias padang bunga edelweis sejauh mata memandang, diapit 2 gunung gede & pangrango. serasa dingin, syahdu, magis, dalam naungan keagungan rahmat Sang Pencipta.
nggak pernah bosen meski bolak- balik kesini.
serasa mall yang penuh hidangan organik: ceri, beri, jamur kuping, semuanya enak.
pernah ketemu binatang aneh2: owa jawa, beruk, musang cacing tanah raksasa segede jempol tangan.","Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Deswana Aliawan","2021-07-05T15:56:58.812Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxbXB5NTJ3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxbXB5NTJ3RRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDqmpy52wE%7CCgwIyteMhwYQ-NmugwM%7C?hl=en","Google","102306226829894011013","5","West Java",,"Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Raden Satria","2021-07-05T07:49:37.869Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURxcXZXT2VnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURxcXZXT2VnEAE!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDqqvWOeg%7CCgwIkfOKhwYQgIKxngM%7C?hl=en","Google","101341395853846184929","5","West Java",,"Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Rey N","2021-07-04T12:01:55.099Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxOHJtazJ3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxOHJtazJ3RRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDq8rmk2wE%7CCgsIs8aGhwYQwIzULw%7C?hl=en","Google","107479693421933865382","5","West Java",,"Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Rofif Syuja' Mu'tasyim","2021-07-04T06:48:47.795Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxc3F2Ym9RRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxc3F2Ym9RRRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDqsqvboQE%7CCgwIz7OFhwYQ-NzF-wI%7C?hl=en","Google","107099534361954867290","5","West Java","Tempat nya luas
Apalagi pas edelweis lagi mekar. Lebih cakep lagi","Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","adtya.t","2021-07-02T09:50:46.261Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURxX1A3b2VREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURxX1A3b2VREAE!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDq_P7oeQ%7CCgsI9sL7hgYQwOXzfA%7C?hl=en","Google","103227342877618996112","5","West Java",,"Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","nw widodo","2021-07-01T10:02:39.270Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxclB2bmtBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxclB2bmtBRRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDqrPvnkAE%7CCgwIv6X2hgYQsMOCgQE%7C?hl=en","Google","118033592725208911172","4","West Java",,"Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Bawor Dogleg","2021-07-01T09:43:06.465Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxckl1Tm5BRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxckl1Tm5BRRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDqrIuNnAE%7CCgwIqpz2hgYQ8Mj43QE%7C?hl=en","Google","111340428261411385630","5","West Java","cakep, view yg amazing dari sore, malem ampe pagi","Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Ikhwan Abdillah","2021-07-01T02:57:07.942Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURxek9lUWVREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURxek9lUWVREAE!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDqzOeQeQ%7CCgwIg970hgYQ4NnHwQM%7C?hl=en","Google","115912108393206245910","5","West Java",,"Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Wahyu Ilham","2021-06-30T14:35:11.024Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxOUtXM25nRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxOUtXM25nRRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDq9KW3ngE%7CCgsIn4LyhgYQsOrdCw%7C?hl=en","Google","100563244227637730316","5","West Java",,"Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Tan Wijaya","2021-06-30T07:40:17.734Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxdEliNC1nRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxdEliNC1nRRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDqtIb4-gE%7CCgwI4b_whgYQkOGb3gI%7C?hl=en","Google","103030143754304935622","5","West Java","Nice place to camp","Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
"Cianjur Regency","ID","-6.7924592","106.9918151","Mahmud al Khusoiri","2021-06-30T07:22:31.534Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURxdEtxdW93RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxdEtxdW93RRAB!2m1!1s0x0:0x778b11db80367f9!3m1!1s2@1:CIHM0ogKEICAgIDqtKquowE%7CCgwIt7fwhgYQiNTi_gE%7C?hl=en","Google","112780899323244069053","5","West Java",,"Alun-Alun Suryakencana Gunung Gede Pangrango","https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Suryakencana%20Gunung%20Gede%20Pangrango&query_place_id=ChIJ52PNaMi0aS4R-WcDuB2xeAc"
,,"-6.7877778","106.9819444","Dachriyanto Toto","2020-10-24T13:47:36.926Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNpbktTNXF3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNpbktTNXF3RRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICinKS5qwE%7CCgwI-ODQ_AUQ-LzmuQM%7C?hl=en","Google","114000639815443506764","4",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","NAIX","2020-10-23T08:14:07.336Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNpOU55eHRnRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNpOU55eHRnRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICi9NyxtgE%7CCgwIz6HK_AUQ6NzLoAE%7C?hl=en","Google","110894839985273419788","5",,"Padat merayap","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","ismail fahmi","2020-10-23T02:54:27.594Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNpMUlXc2xBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNpMUlXc2xBRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICi1IWslAE%7CCgwI44vJ_AUQkJHYmwI%7C?hl=en","Google","115856891873040591028","5",,"Dingin bro","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Ridwan Pandu","2020-10-20T14:32:37.701Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNpbUlPUlJBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNpbUlPUlJBEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICimIORRA%7CCgwIheq7_AUQ4PDLzgI%7C?hl=en","Google","116790711103079250416","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Dhea Wati","2020-10-20T10:17:53.623Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNpNlBfdmdRRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNpNlBfdmdRRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICi6P_vgQE%7CCgwI0fK6_AUQsJ60qQI%7C?hl=en","Google","101712509150480512229","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Dhemas Gravila","2020-10-20T09:58:04.468Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNpNk0tcXVnRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNpNk0tcXVnRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICi6M-qugE%7CCgwIrOm6_AUQ2OGZ3wE%7C?hl=en","Google","117188346626851593181","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Bayu Dwi Hantoro","2020-10-19T14:08:16.432Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNpaU5ucFFBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNpaU5ucFFBEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICiiNnpQA%7CCgwI0Lu2_AUQ6Ou5zgE%7C?hl=en","Google","108532692476853062060","5",,"Gunung yang Indah, sayang banyak pengunjung tidak disiplin dalam menjaga kebersihan","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","tutu fatimah","2020-10-19T02:03:43.154Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNpc01MQ1VREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNpc01MQ1VREAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICisMLCUQ%7CCgsI_-ez_AUQoJr0SQ%7C?hl=en","Google","115867986784967548241","5",,"Gunung Gede merupakan sebuah gunung api bertipe stratovolcano yang berada di Pulau Jawa, Indonesia. Gunung Gede berada dalam ruang lingkup Taman Nasional Gede Pangrango, yang merupakan salah satu dari lima taman nasional yang pertama kali diumumkan di Indonesia pada tahun 1980","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Taufik WIDJAJA","2020-10-18T07:44:56.895Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNpNE4yNDFBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNpNE4yNDFBRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICi4N241AE%7CCgwI-OSv_AUQ6O_oqgM%7C?hl=en","Google","100174091481711537071","5",,"A so popular mountain with beautiful scenery, so many villas, restaurants and tourist attractions and destinations in the Gede Pangrango Mountains Natonal Park: Safari Park,  Cibodas Botanical Gardens, etc.

I hope to have a chance climbing to the peak one day. But, picking up edelweiss is now forbidden.","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Haji Abdullah","2020-10-17T03:38:46.119Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURDMzRxZS1RRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURDMzRxZS1RRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDC34qe-QE%7CCgsIxs6p_AUQwNL1OA%7C?hl=en","Google","111106577139285747923","5",,"Aku mau kesana tapi ada hewan buas tidak","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Iman Iman","2020-10-16T06:51:12.103Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURRM2IzWjZRRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRM2IzWjZRRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDQ3b3Z6QE%7CCgsI4IWl_AUQwOawMQ%7C?hl=en","Google","114228463879877575622","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Muhammad Nauval","2020-10-13T08:08:09.488Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURDMjllbXhnRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURDMjllbXhnRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDC29emxgE%7CCgwI6cCV_AUQ0IeM6QE%7C?hl=en","Google","103963017575691054775","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Cindar Chaliq","2020-10-12T12:25:07.449Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURDNjZTZ1FnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURDNjZTZ1FnEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDC66SgQg%7CCgwIo5aR_AUQoPqk1gE%7C?hl=en","Google","110313993270264932642","5",,"Best trekking in indonesia, with 2985 asl elevation","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
